"","ortho","freq","aoa.mean","aoa.sd","klatt","neighbors","degree","c"
"9338","near","83.1",5.41,1.96,"nIr","bIr;CIr;dIr;Ir;fIr;gIr;hIr;JIr;nIt;lIr;mIr;nIb;nIC;nIk;nIl;nIp;nor;pIr;rIr;sIr;SIr;snIr;tIr;vIr;yIr",25,0.506666666666667
"9339","nearby","8.33",6.85,1.64,"nIrbY","",0,NA
"9340","nearsighted","0.53",9.44,2.53,"nIrsYt|d","",0,NA
"9341","neat","12.45",5.43,3.2,"nit","bit;Cit;it;fit;n@t;hit;nid;ni;nil;nYt;nIt;nat;mit;nct;nip;nEt;nut;nis;not;n^t;pit;sit;Sit",23,0.324110671936759
"9342","neb","0.55",13.17,5.19,"nEb","Eb;nEl;nab;n@b;nEk;nEt;nIb;n^b;wEb",9,0.277777777777778
"9343","nebula","1.47",13.38,4,"nEbyUlx","nEbyUlxs",1,NA
"9344","nebulous","0.06",13.27,2.81,"nEbyUlxs","nEbyUlx",1,NA
"9345","necessary","45.98",7.55,2.01,"nEs|sEri","",0,NA
"9346","necessitate","0.04",13.22,2.58,"nIsEsxtet","",0,NA
"9347","necessitous","#N/A",16.12,2.53,"nIsEs|t|s","",0,NA
"9348","necessity","2.88",9.53,2.39,"nIsEs|ti","",0,NA
"9349","neck","59.51",3,1.25,"nEk","bEk;CEk;dEk;n@k;nEl;nak;nEb;nEt;nIk;nUk;pEk;rEk",12,0.287878787878788
"9350","neckband","0.02",9.78,4.92,"nEkb@nd","",0,NA
"9351","neckerchief","0.04",9.65,3.81,"nEkXCxf","",0,NA
"9352","necklace","9.75",5,2.16,"nEklxs","fEklxs;rEklxs",2,1
"9353","necrology","0.06",16.25,3.45,"nxkralxJi","",0,NA
"9354","necromancy","0.06",14.11,4.37,"nEkrxm@nsi","",0,NA
"9355","necropolis","0.25",14.76,3.13,"nxkrapLxs","xkrapLxs",1,NA
"9356","necrosis","0.12",14.23,3.03,"nxkros|s","",0,NA
"9357","nectar","0.92",8.95,2.91,"nEktX","rEktX;sEktX;vEktX",3,1
"9358","nectarine","0.06",8.94,3.99,"nEktXin","",0,NA
"9359","needle","11.92",5.32,1.53,"nidL","nid;nidi;nadL;nudL",4,0.333333333333333
"9360","needless","2.27",9.15,2.91,"nidlxs","",0,NA
"9361","needlewoman","#N/A",12.86,3.44,"nidLwUmxn","",0,NA
"9362","needy","3.04",7.32,2.5,"nidi","nid;nidL",2,1
"9363","nefarious","0.75",13.31,3.38,"nIf@rixs","",0,NA
"9364","negate","0.35",13.11,2.94,"nIget","",0,NA
"9365","negation","0.1",14.28,3.8,"nIgeS|n","lIgeS|n",1,NA
"9366","negative","25.65",7.47,1.93,"nEg|tIv","",0,NA
"9367","neglect","1.69",9.84,4.07,"nxglEkt","",0,NA
"9368","negligent","1",11.83,3.45,"nEglIJ|nt","",0,NA
"9369","negligible","0.39",11.33,3.09,"nEglIJ|bL","",0,NA
"9370","negotiate","6.71",10.85,3.3,"nIgoSiet","",0,NA
"9371","negotiation","2.29",11.74,3.41,"n|goSieS|n","",0,NA
"9372","negus","0.04",16.67,2.08,"nigxs","nivxs",1,NA
"9373","neighbor","16.94",5.06,2.31,"nebX","lebX;nekX;neCX",3,0.333333333333333
"9374","neighboring","0.75",10.9,3.28,"nebXIG","",0,NA
"9375","neither","67.67",6.74,1.34,"niDX","iDX;nEDX",2,0
"9376","nemesis","0.88",11.06,3.28,"nEmxs|s","",0,NA
"9377","neoclassic","0.06",14.88,4.15,"niokl@sIk","",0,NA
"9378","neodymium","0.12",14.6,4.14,"niodImixm","",0,NA
"9379","neon","2.86",8,3.02,"nian","pian;pian",2,0
"9380","neonatal","0.08",14.19,3.33,"nionetL","",0,NA
"9381","neonate","0.1",14.4,3.76,"nixnet","",0,NA
"9382","neophyte","0.16",15.93,2.56,"nixfYt","",0,NA
"9383","neoplastic","0.04",16.71,3.26,"niopl@stIk","",0,NA
"9384","nepenthe","0.1",15.5,2.12,"nxpEnTi","",0,NA
"9385","nephew","16.59",6.37,1.83,"nEfyu","",0,NA
"9386","nephritis","0.04",17.92,3.52,"nIfrYt|s","",0,NA
"9387","nepotism","0.18",13.75,3.89,"nEpxtIzM","",0,NA
"9388","neptunium","#N/A",15.17,1.47,"nEptunixm","",0,NA
"9389","nerve","22.96",9.67,3.32,"nRv","kRv;nev;nRs;sRv;^nRv;vRv",6,0.2
"9390","nervous","67.16",6.79,2.35,"nRvxs","nivxs;navxs;sRvxs",3,0.333333333333333
"9391","nest","11.1",5.11,1.94,"nEst","bEst;CEst;gEst;JEst;lEst;nEt;nEkst;pEst;rEst;tEst;vEst;wEst;zEst",13,0.705128205128205
"9392","net","15.55",7,2.9,"nEt","bEt;dEt;gEt;n@t;JEt;nEl;nYt;nIt;nat;lEt;nct;nit;nEb;nEk;nEst;nEtL;nut;not;n^t;pEt;sEt;vEt;wEt;yEt",24,0.304347826086957
"9393","nether","0.39",12.23,2.71,"nEDX","fEDX;hEDX;lEDX;niDX;nEvX;tEDX;wEDX",7,0.476190476190476
"9394","netting","0.35",7.8,2.4,"nEtIG","",0,NA
"9395","nettle","0.16",14.33,3.68,"nEtL","fEtL;kEtL;mEtL;netL;nEt;pEtL;sEtL",7,0.476190476190476
"9396","network","16.53",10.94,3.17,"nEtwRk","",0,NA
"9397","neural","1.96",12.19,2.9,"nUrL","rUrL",1,NA
"9398","neuralgia","0.2",16.5,2.88,"nUr@lJx","",0,NA
"9399","neurasthenia","0.1",16.71,2.43,"nUrxsTinix","",0,NA
"9400","neuritis","0.04",14,6.39,"nUrYt|s","",0,NA
"9401","neurological","1.12",13.65,3.44,"nUrxlaJIkL","",0,NA
"9402","neurologist","1",14.22,3.66,"nUralxJ|st","",0,NA
"9403","neurology","0.45",14.42,2.89,"nyUralxJi","",0,NA
"9404","neuron","0.14",12.06,3.65,"nUran","",0,NA
"9405","neurosis","0.63",15.17,2.77,"nUros|s","",0,NA
"9406","neurotic","2.67",13.84,3.75,"nUratIk","",0,NA
"9407","neuter","0.78",11.12,3.52,"nutX","nut;nYtX;sutX;tutX",4,0.166666666666667
"9408","neutral","4.22",10.19,2.99,"nutrL","",0,NA
"9409","neutrality","0.33",12.11,4.6,"nutr@l|ti","",0,NA
"9410","neutralization","0.1",13.11,3,"nutrLxzeS|n","",0,NA
"9411","neutralize","1.22",12,2.58,"nutrxlYz","",0,NA
"9412","neutrino","0.24",13.8,4.13,"nutrino","",0,NA
"9413","neutron","1.24",11.43,2.4,"nutran","",0,NA
"9414","never","1362.55",5.07,2.21,"nEvX","EvX;lEvX;nEDX;sEvX",4,0.5
"9415","nevus","0.02",17,4.58,"nivxs","nigxs;nRvxs;navxs",3,0.333333333333333
"9416","newel","0.06",12.33,4.04,"nuL","duL;nu;JuL;nuz;nut;nudL;nun;nus;nud",9,0.472222222222222
"9417","newfangled","0.29",11.29,4.46,"nuf@GgLd","",0,NA
"9418","newfound","1.18",10.95,3.66,"nufWnd","",0,NA
"9419","newness","0.25",7.2,2.71,"nyun|s","",0,NA
"9420","news","164.69",6.16,2.27,"nuz","buz;Cuz;nu;luz;nuL;nuzi;nut;nOz;nun;nus;noz;nud;uz;snuz;yuz",15,0.247619047619048
"9421","newsprint","0.16",10,2.52,"nuzprInt","",0,NA
"9422","newsy","0.04",12.77,5.02,"nuzi","nuz;nOzi;nozi;uzi;wuzi",5,0.2
"9423","newt","1.33",7.56,2.96,"nut","but;Sut;kut;n@t;nu;hut;Jut;nYt;nIt;nat;lut;mut;nct;nit;nEt;nutX;nuL;nuz;nun;nus;not;nud;n^t;rut;sut;tut",26,0.295384615384615
"9424","next","452.75",4.35,1.86,"nEkst","nEst;tEkst",2,0
"9425","nexus","1.12",14.59,4.32,"nEks|s","",0,NA
"9426","niacin","0.04",15.23,2.39,"nYxs|n","",0,NA
"9427","nib","0.1",10.31,3.28,"nIb","bIb;fIb;JIb;nIt;nab;n@b;nIr;nEb;nIbL;nIC;nIk;nIl;nIp;n^b;rIb",15,0.257142857142857
"9428","nibble","1.51",7.37,2.29,"nIbL","nIb;nIkL;nImbL;nIpL;nobL",5,0.1
"9429","nicety","0.04",12.85,4.14,"nYs|ti","",0,NA
"9430","niche","0.92",14.06,4.01,"nIC","bIC;dIC;hIC;IC;nIt;nIr;nIb;nIk;nIl;nIp;naC;pIC;rIC;snIC;wIC",15,0.342857142857143
"9431","nick","60.04",7.59,2.04,"nIk","CIk;hIk;kIk;n@k;nIt;nak;lIk;nIr;nEk;nIb;nIC;nIkL;nIkX;nIl;nIp;nIks;nUk;pIk;rIk;sIk;TIk;tIk;wIk",23,0.272727272727273
"9432","nickel","8.45",5.75,2.59,"nIkL","fIkL;n^kL;nIbL;nIk;nIkX;nIpL;nIks;pIkL;sIkL;tIkL",10,0.222222222222222
"9433","nickelodeon","0.2",8.78,4.77,"nIkxlodixn","",0,NA
"9434","nicker","0.06",12,3.66,"nIkX","bIkX;dIkX;nIkXz;lIkX;nekX;nIk;nIkL;nIpX;nIks;snIkX;vIkX;wIkX",12,0.196969696969697
"9435","nickname","6.78",6.5,1.63,"nIknem","",0,NA
"9436","nicotine","1.71",10.22,3.26,"nIk|tin","",0,NA
"9437","niece","9.53",7,2.4,"nis","sis;nid;ni;nil;lis;nip;nit;nus;nRs;pis",10,0.311111111111111
"9438","nifty","1.39",9.12,2.09,"nIfti","fIfti",1,NA
"9439","niggard","0.06",13.88,6.2,"nIgXd","",0,NA
"9440","nigh","0.82",11.44,4.77,"nY","bY;dY;nc;nu;gY;hY;ni;nYf;nYt;no;lY;mY;ne;nYn;nW;pY;rY;SY;sY;TY;vY",21,0.4
"9441","nightcap","1.76",10.17,3.7,"nYtk@p","",0,NA
"9442","nightingale","2.84",8.81,2.88,"nYtNgel","",0,NA
"9443","nightly","1.37",8,3.07,"nYtli","",0,NA
"9444","nighttime","2.06",3.72,1.32,"nYttYm","",0,NA
"9445","nil","0.45",12.29,3.73,"nIl","bIl;CIl;dIl;fIl;gIl;hIl;Il;kIl;nil;nEl;nIt;nol;mIl;nel;nIr;nIb;nIC;nIk;nIp;n^l;pIl;rIl;SIl;sIl;tIl;wIl",26,0.4
"9446","nimble","0.59",8.61,2.79,"nImbL","sImbL;nIbL;TImbL",3,0.333333333333333
"9447","nincompoop","0.82",6.82,2.1,"nInkxmpup","",0,NA
"9448","nine","67.47",3.23,1.3,"nYn","dYn;fYn;kYn;nYf;nYt;lYn;mYn;nY;nYnT;n^n;nun;nWn;pYn;SYn;sYn;tYn;vYn;wYn",18,0.398692810457516
"9449","ninepins","0.02",13.33,5.83,"nYnpInz","",0,NA
"9450","ninety","2.78",6.69,1.94,"nYnti","",0,NA
"9451","ninny","0.88",9.37,4.35,"nIni","fIni;gIni;nIpi;tIni",4,0.5
"9452","ninth","6.55",5.91,4.52,"nYnT","nYn",1,NA
"9453","nip","3.24",7.94,3.11,"nIp","CIp;dIp;JIp;hIp;kIp;nIt;lIp;n@p;nep;nip;nIr;nIb;nIC;nIk;nIl;nIpX;nIpL;nIpi;pIp;rIp;SIp;sIp;snIp;tIp;zIp",25,0.293333333333333
"9454","nipper","0.57",8.88,3.18,"nIpX","CIpX;dIpX;kIpX;nIkX;nIp;nIpL;nIpi;zIpX",8,0.321428571428571
"9455","nipple","2.82",9.05,3.58,"nIpL","nIbL;nIkL;nIp;nIpX;nIpi;rIpL;tIpL",7,0.238095238095238
"9456","nippy","0.94",8.88,2.78,"nIpi","nIni;nIp;nIpX;nIpL;snIpi",5,0.3
"9457","niter","#N/A",14.25,4.35,"nYtX","nYt;lYtX;nutX;rYtX",4,0.166666666666667
"9458","nitrate","1.08",14.12,3.22,"nYtret","",0,NA
"9459","nitric","0.24",11.73,3.2,"nYtrIk","",0,NA
"9460","nitrogen","1.2",10.72,2.14,"nYtrxJ|n","",0,NA
"9461","nitroglycerine","0.29",14.38,3.53,"nYtroglIsXxn","",0,NA
"9462","nitrous","0.69",13.63,3.89,"nYtrxs","",0,NA
"9463","nitwit","1.22",10.22,4.97,"nItwIt","",0,NA
"9464","nix","1.63",11.88,3.61,"nIks","fIks;mIks;nIk;nIkL;nIkX;anIks;sIks",7,0.285714285714286
"9465","nobelium","0.04",16.25,5.65,"nobElixm","",0,NA
"9466","nobility","1.65",11.39,2.33,"nobIl|ti","",0,NA
"9467","noble","14.59",10.67,3.36,"nobL","InobL;noxbL;mobL;nIbL",4,0
"9468","nobleman","0.73",9.74,2.64,"nobLmxn","",0,NA
"9469","nobody","266.65",5.25,2.07,"nob^di","",0,NA
"9470","nocturnal","1.22",8.89,2.47,"naktRnL","naktRn",1,NA
"9471","nocturne","0.08",11.24,3.6,"naktRn","naktRnL",1,NA
"9472","nod","3.98",5.62,2.91,"nad","kad;gad;had;nid;nab;nak;nat;nard;nadL;nod;naC;nud;ad;pad;rad;sad;wad",17,0.272058823529412
"9473","noddle","0.02",8.14,6.12,"nadL","kadL;madL;nidL;nad;nudL;navL;nazL;tadL;wadL",9,0.222222222222222
"9474","node","0.49",12.17,4.36,"nod","@nod;bod;kod;nom;god;nid;nol;no;lod;mod;nad;nor;noz;not;nud;od;rod;tod;wod",19,0.31578947368421
"9475","nodule","0.04",13.71,3.02,"naJul","maJul",1,NA
"9476","noggin","0.67",6.11,2.17,"nag|n","",0,NA
"9477","noise","34.88",4.5,2.2,"nOz","nuz;nOzi;noz;pOz",4,0.166666666666667
"9478","noisome","0.08",15.92,4.4,"nOsxm","",0,NA
"9479","noisy","5.04",5.33,2.11,"nOzi","nuzi;nOz;nozi",3,0.333333333333333
"9480","nomad","0.53",11.12,3.98,"nom@d","",0,NA
"9481","nomadic","0.29",11.16,3.15,"nom@dIk","",0,NA
"9482","nomenclature","0.2",14.25,2.77,"nomxnkleCX","",0,NA
"9483","nominal","0.75",11.21,3.47,"namxnL","namxni",1,NA
"9484","nominate","0.9",10.67,2.5,"namxnet","",0,NA
"9485","nomination","2.39",11.72,3.63,"namxneS|n","damxneS|n",1,NA
"9486","nominative","0.02",13.8,3.34,"namxn|tIv","",0,NA
"9487","nominee","0.78",11,2.66,"namxni","hamxni;namxnL",2,0
"9488","nonagenarian","0.02",16.17,5.12,"non|JxnErixn","",0,NA
"9489","nonce","0.06",14.17,3.6,"nans","nuans",1,NA
"9490","nonchalant","0.37",12.16,2.48,"nanSxlant","",0,NA
"9491","noncombatant","0.02",13.6,4.14,"nankxmb@tNt","",0,NA
"9492","noncommittal","0.14",15,4.97,"nankxmItL","",0,NA
"9493","nonconformist","0.1",14.58,3.22,"nank|nform|st","",0,NA
"9494","noncooperation","#N/A",11.5,3.03,"nankoapXeS|n","",0,NA
"9495","nondescript","0.2",12.17,3.2,"nandIskrIpt","",0,NA
"9496","none","110.61",5.57,1.85,"n^n","b^n;f^n;g^n;nYn;nun;nWn;n^b;n^J;n^l;n^m;n^t;w^n;p^n;r^n;S^n;s^n;t^n",17,0.360294117647059
"9497","nonentity","0.06",13,2.62,"nanEnt|ti","",0,NA
"9498","nones","#N/A",13,4.47,"nonz","noz",1,NA
"9499","nonesuch","0.02",11.85,4.04,"n^ns^C","",0,NA
"9500","nonetheless","2.53",10.21,3.43,"n^nDxlEs","",0,NA
"9501","nonintervention","0.02",12.62,3.36,"nanIntXvEnC|n","",0,NA
"9502","nonmetal","#N/A",10.83,2.66,"nanmEtL","",0,NA
"9503","nonmetallic","0.08",10.94,3.24,"nanmxt@lIk","",0,NA
"9504","nonpareil","0.04",14.67,3.14,"nanpxrEl","",0,NA
"9505","nonpartisan","0.02",15.35,2.78,"nanpart|z|n","",0,NA
"9506","nonprofit","0.31",11.95,2.88,"nanprafxt","",0,NA
"9507","nonresistance","#N/A",12.89,2.45,"nanrIzIst|ns","",0,NA
"9508","nonscheduled","#N/A",11.28,2.35,"nanskEJuld","",0,NA
"9509","nonsense","28.47",6.95,2.72,"nansEns","",0,NA
"9510","nonsensical","0.25",12.33,4.51,"nansEnsIkL","",0,NA
"9511","nonskid","0.02",11.29,3.2,"nanskId","",0,NA
"9512","nonsupport","0.02",10.74,2.6,"nansxport","",0,NA
"9513","nonunion","0.04",14.62,4.03,"nanyunyxn","",0,NA
"9514","noodle","2.9",3.44,1.98,"nudL","budL;dudL;nidL;nuL;nadL;nud;pudL",7,0.238095238095238
"9515","nook","1.06",9.74,3.43,"nUk","bUk;kUk;hUk;n@k;nak;lUk;nEk;nIk;rUk",9,0.444444444444444
"9516","noon","18.12",5.89,2.18,"nun","bun;kun;dun;nu;lun;mun;nuL;nuz;nut;nYn;n^n;nus;nWn;nud;sun;tun",16,0.325
"9517","noontide","#N/A",12.82,4.26,"nuntYd","",0,NA
"9518","noose","2.18",8.28,3.54,"nus","dus;nu;gus;Jus;lus;mus;nuL;nuz;nut;nis;nun;nud;nRs;rus",14,0.340659340659341
"9519","nor","35.98",8.61,2.16,"nor","bor;Cor;kor;for;nom;gor;nol;no;lor;mor;nIr;nod;norm;norT;noz;not;or;por;ror;Sor;snor;sor;tor;wor;hor;yor",26,0.424615384615385
"9520","norm","3.33",9.84,2.73,"norm","dorm;form;nom;nor;normL;norT;worm",7,0.238095238095238
"9521","normal","70.37",5.53,1.93,"normL","formL;norm;normLi",3,0
"9522","normality","0.33",11.75,2.9,"norm@l|ti","form@l|ti",1,NA
"9523","normalize","0.08",11.28,2.8,"normxlYz","formxlYz",1,NA
"9524","normally","16.04",7.2,2.47,"normLi","normL",1,NA
"9525","north","63.88",6.55,1.85,"norT","forT;nor;norm",3,0.333333333333333
"9526","northeast","3.22",7.47,2.25,"norTist","",0,NA
"9527","norther","0.25",8.8,3.42,"norDX","",0,NA
"9528","northerly","0.06",10.65,2.47,"norDXli","",0,NA
"9529","northwest","4",8.22,2.53,"norTwEst","",0,NA
"9530","nose","69.75",2.95,1.15,"noz","doz;nom;hoz;nol;no;nuz;nod;nOz;nonz;nor;nozi;not;poz;roz;Doz",15,0.247619047619048
"9531","nosegay","0.04",16.8,4.02,"nozge","",0,NA
"9532","nostalgia","0.76",13.21,4.06,"nxst@lJx","",0,NA
"9533","nostril","0.69",7.37,2.75,"nastrL","",0,NA
"9534","nosy","2.82",5.47,1.84,"nozi","kozi;mozi;nuzi;nOzi;noz;pozi",6,0.266666666666667
"9535","notability","#N/A",13.05,2.72,"notxbIl|ti","",0,NA
"9536","notable","0.61",10.37,2.89,"notxbL","noxbL;potxbL",2,0
"9537","notarial","#N/A",14.6,4.1,"notEriL","",0,NA
"9538","notarize","0.02",14.11,4.08,"notXYz","",0,NA
"9539","notation","0.24",12.78,3.72,"noteS|n","roteS|n",1,NA
"9540","notch","3.33",8.47,2.44,"naC","baC;nab;nak;nat;nIC;nad",6,0.4
"9541","note","53.55",6.4,1.57,"not","bot;kot;dot;n@t;nom;got;nYt;nIt;nol;nat;no;mot;nct;nit;nEt;nut;nod;nor;noz;n^t;ot;rot;Sot;tot;vot",25,0.32
"9542","noteworthy","0.16",9.94,2.8,"notwRDi","",0,NA
"9543","nothing","853.61",5.21,2.5,"n^TIG","",0,NA
"9544","notice","59.25",7.35,2.56,"not|s","",0,NA
"9545","notification","0.61",9.44,2.2,"not|fxkeS|n","",0,NA
"9546","notify","7.2",9.89,2.19,"notxfY","",0,NA
"9547","notion","6.59",11.11,3.53,"noS|n","loS|n;moS|n;neS|n;oS|n;poS|n",5,0.6
"9548","notoriety","0.45",13.81,3.27,"notXYxti","",0,NA
"9549","notorious","3.71",11.53,3.27,"notorixs","",0,NA
"9550","nougat","0.22",9.07,3.25,"nug|t","n^g|t",1,NA
"9551","noun","0.53",7.28,1.71,"nWn","dWn;gWn;nYn;n^n;nun;nW;tWn",7,0.285714285714286
"9552","nourish","0.43",9.63,2.79,"nRIS","",0,NA
"9553","novel","10.06",9.5,2.4,"navL","nevL;nadL;nazL",3,0.333333333333333
"9554","novelette","0.04",13.67,3.87,"navxlEt","",0,NA
"9555","novelty","1.67",11.71,3.2,"navLti","",0,NA
"9556","novena","0.16",12.38,3.25,"novinx","",0,NA
"9557","novice","0.8",10.95,2.76,"navxs","nRvxs;nivxs",2,1
"9558","novitiate","0.16",16.38,3.89,"novIS|t","",0,NA
"9559","now","3202.61",5.25,1.77,"nW","bW;CW;kW;dW;nc;nu;hW;ni;no;mW;ne;nY;nWn;sW;vW",15,0.40952380952381
"9560","nowadays","7.04",8.61,2.58,"nWxdez","",0,NA
"9561","noxious","0.22",12.72,2.99,"nakS|s","",0,NA
"9562","nozzle","0.37",9.32,4.38,"nazL","nezL;nadL;navL;n^zL",4,0.333333333333333
"9563","nuance","0.41",11.05,3.41,"nuans","nans",1,NA
"9564","nub","0.14",10,3.65,"n^b","C^b;k^b;d^b;h^b;nab;n@b;nEb;nIb;n^n;n^J;n^l;n^m;n^t;p^b;r^b;sn^b;s^b;t^b",18,0.294117647058824
"9565","nubbin","0.08",15.23,4.3,"n^b|n","",0,NA
"9566","nubile","0.18",17.43,2.15,"nubYl","",0,NA
"9567","nuclear","18.98",10.83,2.53,"nukliX","",0,NA
"9568","nucleus","0.88",11.4,2.58,"nuklixs","",0,NA
"9569","nude","5.9",8.21,2.64,"nud","dud;fud;nu;nid;lud;mud;nuL;nuz;nut;nad;nod;nudL;nun;nus;rud",15,0.276190476190476
"9570","nudge","1.12",11.05,4.62,"n^J","b^J;f^J;J^J;n^n;n^b;n^l;n^m;n^t",8,0.464285714285714
"9571","nudism","0.04",12.17,4.46,"nudIzM","",0,NA
"9572","nudist","0.65",10.94,4.11,"nud|st","",0,NA
"9573","nudity","1.75",9.18,3.25,"nud|ti","",0,NA
"9574","nugget","1.18",7.32,3.58,"n^g|t","nug|t",1,NA
"9575","nuisance","3.22",9.59,1.73,"nusNs","",0,NA
"9576","null","0.53",11.53,3.12,"n^l","xn^l;k^l;d^l;g^l;h^l;nil;nEl;nol;l^l;m^l;nel;nIl;n^n;n^b;n^J;n^m;n^t",17,0.257352941176471
"9577","nullification","0.12",15.37,4.65,"n^lxfxkeS|n","",0,NA
"9578","nullify","0.31",14.44,3.52,"n^lxfY","",0,NA
"9579","numb","4.88",9.26,3.93,"n^m","b^m;C^m;k^m;d^m;nom;g^m;h^m;m^m;nem;n^n;n^b;n^J;n^l;n^t;r^m;s^m;T^m",17,0.411764705882353
"9580","number","240.94",3.94,1.59,"n^mbX","l^mbX;^mbX",2,1
"9581","numeral","0.18",8.32,3.13,"numXL","",0,NA
"9582","numerical","0.39",8.72,2.93,"numErIkL","",0,NA
"9583","numerology","0.04",12.95,3.89,"numXalxJi","",0,NA
"9584","numerous","3.59",8.83,3.07,"numXxs","",0,NA
"9585","numismatics","#N/A",15.17,3.71,"numxzm@tIks","",0,NA
"9586","numismatist","0.02",14.71,3.82,"numIzmxt|st","",0,NA
"9587","nuptial","0.18",13.73,4.62,"n^pSL","",0,NA
"9588","nurse","44.98",5.84,1.98,"nRs","kRs;hRs;nRv;nis;nus;pRs;tRs;vRs",8,0.392857142857143
"9589","nursery","4.06",6.95,3.94,"nRsXi","kRsXi",1,NA
"9590","nursling","#N/A",14.14,2.67,"nRslIG","",0,NA
"9591","nurture","0.73",10.94,2.98,"nRCX","neCX",1,NA
"9592","nut","15.63",5.21,1.69,"n^t","b^t;k^t;n@t;g^t;h^t;J^t;nYt;nIt;nat;m^t;nct;nit;nEt;nut;n^n;not;n^b;n^J;n^l;n^m;n^ti;p^t;r^t;S^t",24,0.297101449275362
"9593","nuthatch","0.08",11.45,3.56,"n^th@C","",0,NA
"9594","nutrient","0.37",10.53,3.32,"nutrixnt","",0,NA
"9595","nutrition","0.94",9.74,1.85,"nutrIS|n","",0,NA
"9596","nutritive","0.02",12.31,3.09,"nutrxtIv","",0,NA
"9597","nutshell","0.94",6.67,2.74,"n^tSEl","",0,NA
"9598","nutty","3.57",7.45,2.8,"n^ti","g^ti;n@ti;n^t;p^ti",4,0.166666666666667
"9599","nuzzle","0.14",11.35,3,"n^zL","g^zL;n^kL;m^zL;nezL;nazL;p^zL",6,0.266666666666667
"9600","nylon","1.35",10,3.13,"nYlan","pYlan",1,NA
"9601","nymph","0.75",11.21,3.94,"nImf","lImf",1,NA
"9602","oaf","0.98",11.87,3.68,"of","If;lof;ok;or;ot;oT;od;cf;om;on",10,0.488888888888889
"9603","oafish","0.04",14.82,3.57,"ofIS","fIS;cfIS",2,1
"9604","oak","5.61",7.35,1.79,"ok","ek;Cok;kok;ik;fok;Rk;Jok;of;okM;or;ot;oT;okX;od;om;oke;on;pok;sok;tok;yok",21,0.261904761904762
"9605","oaken","0.04",11.9,2.28,"ok|n","oS|n;tok|n",2,0
"9606","oakum","0.08",11.67,4.37,"okM","hokM;ok;okX;oke;ovM",5,0.3
"9607","oar","0.82",5.83,2.96,"or","Er;bor;Cor;kor;Ir;for;gor;Wr;Yr;lor;mor;nor;of;ok;ot;oT;od;om;orL;orb;on;por;ror;Sor;sor;tor;wor;hor;yor",29,0.364532019704433
"9608","oarsman","0.06",13.72,3.82,"orzmxn","",0,NA
"9609","oasis","1.92",9.11,3.28,"oes|s","bes|s",1,NA
"9610","oat","0.53",5.83,3.07,"ot","@t;bot;kot;dot;it;got;It;mot;not;of;ok;or;oT;od;om;Wt;on;rot;Sot;tot;vot",21,0.342857142857143
"9611","oath","9.88",11.39,2.7,"oT","boT;RT;loT;of;ok;or;ot;od;om;on",10,0.488888888888889
"9612","oatmeal","3.31",4.5,1.98,"otmil","",0,NA
"9613","obbligato","0.06",14.33,2.65,"ablxgato","",0,NA
"9614","obdurate","0.04",15.12,2.85,"abdyUr|t","",0,NA
"9615","obedient","1.96",8.53,2.5,"obidixnt","",0,NA
"9616","obeisance","0.08",14.5,2.68,"obesNs","",0,NA
"9617","obelisk","0.1",13.67,4.24,"abxlIsk","",0,NA
"9618","obese","0.49",9.39,2.4,"obis","",0,NA
"9619","obey","8.94",5.44,1.72,"obe","be;obo;oke",3,0
"9620","obfuscate","0.1",16.9,4.23,"abfxsket","",0,NA
"9621","obfuscation","0.02",15.71,1.8,"abf^skeS|n","",0,NA
"9622","obit","0.12",10,5.05,"obIt","bIt;omIt",2,0
"9623","obituary","1.33",9.44,1.86,"xbICuEri","",0,NA
"9624","object","25.76",7.94,3.04,"abJEkt","@bJEkt",1,NA
"9625","objectify","0.22",13.95,4.58,"xbJEkt|fY","",0,NA
"9626","objective","7.04",12.72,3.12,"xbJEktIv","",0,NA
"9627","objectivity","0.75",10.74,2.62,"abJEktIvxti","",0,NA
"9628","oblate","0.04",14.5,2.45,"ablet","",0,NA
"9629","obligate","0.12",11.68,4.07,"ablIgxt","",0,NA
"9630","obligation","6.75",10.95,2.87,"abl|geS|n","",0,NA
"9631","obligatory","0.41",12.21,3.63,"xblIg|tori","",0,NA
"9632","oblige","2.22",11.82,2.65,"xblYJ","",0,NA
"9633","oblique","0.45",12.89,2.71,"oblik","blik",1,NA
"9634","obliterate","0.35",12.72,2.74,"xblItXet","",0,NA
"9635","oblivion","1.98",10.94,3,"xblIvixn","",0,NA
"9636","oblong","0.12",10.39,3.11,"ablcG","",0,NA
"9637","obloquy","0.02",16.33,3.5,"ablxkwi","",0,NA
"9638","obnoxious","3.51",7.95,3.05,"abnakS|s","",0,NA
"9639","oboe","0.35",10.78,2.94,"obo","bo;hobo;obe",3,0
"9640","obscene","3.45",11.83,2.48,"xbsin","",0,NA
"9641","obscurantism","0.02",15.88,2.8,"abskyUrxntIzM","",0,NA
"9642","obscure","2.59",11.87,3.1,"abskyUr","",0,NA
"9643","obsequious","0.2",15.09,2.59,"xbsikwixs","",0,NA
"9644","observable","0.08",10.63,2.95,"xbzRvxbL","",0,NA
"9645","observation","7.45",9.32,2.87,"absXveS|n","",0,NA
"9646","observatory","1",9.12,1.54,"xbzRvxtori","",0,NA
"9647","observe","9.78",9.53,3.81,"xbzRv","",0,NA
