"","ortho","freq","aoa.mean","aoa.sd","klatt","neighbors","degree","c"
"3261","cottar","#N/A",18,NA,"katX","ketX;kalX;kaJX;kapX;kat;katN;k^tX;atX;patX",9,0.166666666666667
"3262","cotton","14.18",6,2.05,"katN","kartN;kat;katX;kRtN;kItN;ratN",6,0.133333333333333
"3263","cotyledon","0.12",16,1.32,"katxlidN","",0,NA
"3264","couch","23.47",3.74,1.85,"kWC","k@C;koC;kW;kWX;kWl;krWC;pWC;vWC",8,0.178571428571429
"3265","couchant","0.04",16,1.41,"kWC|nt","",0,NA
"3266","cougar","2",8.11,3.03,"kugX","",0,NA
"3267","cough","8.78",4.32,2.11,"kcf","k@f;kck;kcl;kcz;kcfi;kcfX;kOf;k^f;cf",9,0.194444444444444
"3268","council","16.92",10.63,2.61,"kWnsL","k@nsL;kansL",2,1
"3269","count","89.96",2.61,0.98,"kWnt","xkWnt;kWntX;kWnti;fWnt;mWnt;kInt",6,0.133333333333333
"3270","countenance","0.75",11.63,3.25,"kWntN|ns","",0,NA
"3271","counter","13.9",7.11,3.48,"kWntX","kWnt;kWnti",2,1
"3272","counteract","0.47",12.84,3.42,"kWntX@kt","",0,NA
"3273","counterattack","0.78",11.33,3.46,"kWntX|t@k","",0,NA
"3274","counterbalance","0.22",12.1,2.4,"kWntXb@l|ns","",0,NA
"3275","counterfeit","3.08",10.83,2.15,"kWntXfIt","",0,NA
"3276","countermand","0.18",12.93,3.97,"kWntXm@nd","",0,NA
"3277","counterrevolution","0.04",14.2,2.54,"kWntXrEvxluS|n","",0,NA
"3278","countersign","0.16",15.2,3.61,"kWntXsYn","",0,NA
"3279","countersignature","0.04",14.25,3.11,"kWntXsIgnxCUr","",0,NA
"3280","countess","6.16",11.88,4.36,"kWnt|s","",0,NA
"3281","countless","2.37",9.16,3.11,"kWntlxs","",0,NA
"3282","country","161.84",7.05,1.81,"k^ntri","",0,NA
"3283","county","33.76",8.9,2.29,"kWnti","bWnti;kWnt;kWntX",3,0.333333333333333
"3284","coupe","0.61",13,4.04,"kupe","kup;tupe",2,0
"3285","couple","223.41",5.75,1.83,"k^pL","k^dL;k^JL;k^p;s^pL",4,0.166666666666667
"3286","couplet","0.04",11.37,3.24,"k^pl|t","",0,NA
"3287","coupling","0.51",11.78,4.52,"k^pL|G","",0,NA
"3288","coupon","2.18",7.25,2.97,"kyupan","",0,NA
"3289","courage","23.67",8.42,2.24,"kRIJ","",0,NA
"3290","courageous","3.16",9.79,3.14,"kXeJ|s","",0,NA
"3291","courier","3.29",13.59,4.37,"kRiX","kRi",1,NA
"3292","court","100.73",8.39,2.62,"kort","kart;korL;kord;kors;kost;kot;kolt;kor;kork;korn;fort;port;kwort;Sort;sort;tort;wort",17,0.257352941176471
"3293","courteous","1.22",8.65,2.8,"kRtixs","",0,NA
"3294","courtesan","0.33",12.87,3.29,"kort|z|n","kort|zon",1,NA
"3295","courtesy","8.12",7.72,2.16,"kRt|si","",0,NA
"3296","courthouse","4.41",9,2.99,"korthWs","",0,NA
"3297","courtier","0.06",12.79,2.75,"kortiX","",0,NA
"3298","courtly","0.18",13.5,3.03,"kortli","portli",1,NA
"3299","courtship","1.16",12.15,2.87,"kortSIp","",0,NA
"3300","cousin","48.84",4.95,2.07,"k^zN","d^zN",1,NA
"3301","cove","3.25",9.63,2.5,"kov","k@v;kev;klov;koC;kol;kot;kod;kok;kom;kon;kop;kor;kRv;dov;mov;rov",16,0.35
"3302","coven","0.59",12.4,2.97,"k^vxn","k^vxt;^vxn",2,0
"3303","covenant","6.69",11.3,4.61,"k^vxn|nt","",0,NA
"3304","cover","94.27",5.42,2.95,"k^vX","k^lX;k^vi;k^tX;h^vX",4,0.166666666666667
"3305","coverall","0.06",9.32,3.33,"k^vXcl","",0,NA
"3306","covert","2.9",12.65,4.13,"kovRt","ovRt",1,NA
"3307","covet","0.94",12.16,3.91,"k^vxt","k^vxn",1,NA
"3308","covey","0.61",13.67,4.98,"k^vi","kevi;k^vX",2,0
"3309","cow","25.51",3.94,1.63,"kW","bW;ki;CW;ku;kWC;kWX;kWl;kO;kR;dW;hW;mW;nW;skW;sW;vW",16,0.316666666666667
"3310","coward","14.39",7.62,2.27,"kWXd","kWX",1,NA
"3311","cowboy","18.98",4.55,2.01,"kWbO","",0,NA
"3312","cower","0.31",10.78,2.88,"kWX","bWX;kWC;kW;kWXd;kWl;dWX;pWX;SWX;tWX",9,0.361111111111111
"3313","cowhide","0.14",11.44,4.54,"kWhYd","",0,NA
"3314","cowl","0.1",13.53,4.62,"kWl","kcl;kol;kOl;kul;kWC;kW;kWX;k^l;kRl;fWl;hWl;JWl;kel;kil;kIl;Wl;skWl;yWl",18,0.320261437908497
"3315","cowlick","0.08",7.56,2.31,"kWlIk","klIk;kalIk;kWlIG",3,0.333333333333333
"3316","cowling","0.06",12.92,4.12,"kWlIG","klIG;kWlIk",2,0
"3317","cowpoke","0.04",8.67,3.53,"kWpok","",0,NA
"3318","cowslip","#N/A",14.43,3.87,"kWslIp","",0,NA
"3319","coxcomb","0.08",16.5,5.15,"kakskom","",0,NA
"3320","coxswain","0.1",17.43,5.5,"kaks|n","taks|n",1,NA
"3321","coy","1.73",11.67,2.89,"kO","bO;ki;klO;kOf;kOl;kOn;ku;kW;kR;JO;sO;tO",12,0.227272727272727
"3322","coyote","3.63",6.68,2.26,"kYoti","",0,NA
"3323","cozy","5.65",9.17,3.67,"kozi","koni;mozi;nozi;pozi",4,0.5
"3324","crab","6.9",5.28,2.3,"kr@b","k@b;kr@bi;kr@k;kr@g;kr@m;kr@S;kr@s;krIb;dr@b;gr@b",10,0.244444444444444
"3325","crabby","0.92",9,3.07,"kr@bi","k@bi;kr@b;kr@ni",3,0
"3326","crack","32.84",6.33,3.38,"kr@k","kl@k;kr@b;kr@kX;kr@kL;kr@g;kr@m;kr@Gk;kr@S;kr@s;krik;krIk;krok;krak;krUk;kY@k;kw@k;r@k;tr@k",18,0.163398692810458
"3327","cracker","5.76",4.9,2.55,"kr@kX","kr@k;kr@kL",2,1
"3328","crackle","0.69",7.42,2.22,"kr@kL","k@kL;kr@k;kr@kX;gr@kL",4,0.166666666666667
"3329","crackpot","0.96",11.9,4.46,"kr@kpat","",0,NA
"3330","cradle","2.84",5.22,2.13,"kredL","",0,NA
"3331","craft","5.67",5.83,2.23,"kr@ft","kr@fti;dr@ft;gr@ft;r@ft",4,0.5
"3332","craftsman","0.92",8.8,2.97,"kr@ftsmxn","dr@ftsmxn",1,NA
"3333","crafty","1.04",9.45,2.42,"kr@fti","kr@ft;dr@fti",2,0
"3334","crag","0.37",11.54,2.93,"kr@g","br@g;kr@b;kr@k;kr@m;kr@S;kr@s;dr@g;r@g",8,0.464285714285714
"3335","cram","1.51",10.32,3.35,"kr@m","k@m;krom;kl@m;kr@b;kr@k;kr@g;kr@mp;kr@S;kr@s;krim;krYm;kr^m;dr@m;r@m;tr@m",15,0.2
"3336","cramp","2.8",8.5,2.75,"kr@mp","k@mp;kl@mp;kr@m;krImp;r@mp;tr@mp",6,0.2
"3337","cranberry","1.94",6.45,1.77,"kr@nbEri","",0,NA
"3338","crane","33.61",6.78,2.18,"kren","xren;bren;ken;krep;kret;krev;krean;krez;kron;krun;krWn;dren;gren;ren;tren",15,0.238095238095238
"3339","cranium","0.78",10.11,2.35,"krenixm","",0,NA
"3340","crank","5.33",11.25,3.58,"kr@Gk","kl@Gk;kr@k;kr@Gki;fr@Gk;pr@Gk;r@Gk",6,0.2
"3341","cranky","3.35",6.21,2.39,"kr@Gki","kr@Gk",1,NA
"3342","cranny","0.43",11.56,3.86,"kr@ni","k@ni;kr@bi;kroni",3,0
"3343","crape","0.02",10.67,5.45,"krep","kep;kren;kret;krev;krez;krip;krap;krup;drep;grep;rep;skrep",12,0.196969696969697
"3344","crapshooter","0.02",13.31,3.42,"kr@pSutX","",0,NA
"3345","crash","28.65",6.11,2.59,"kr@S","br@S;k@S;kl@S;kr@b;kr@k;kr@g;kr@m;kr@s;krES;kr^S;r@S;Tr@S;tr@S",13,0.243589743589744
"3346","crass","0.71",13.69,2.32,"kr@s","br@s;kl@s;kr@b;kr@k;kr@g;kr@m;kr@S;kris;krEs;krcs;gr@s",11,0.254545454545455
"3347","crate","4.1",7.06,2.29,"kret","Eret;kren;krep;kretX;krev;krez;kriet;fret;gret;Yret;krWt;oret;pret;ret;tret",15,0.323809523809524
"3348","crater","2.59",8.11,2.27,"kretX","ketX;kret;krietX;krItX;tretX",5,0
"3349","crave","2.08",9.17,3.31,"krev","brev;kev;kren;krep;kret;krez;grev;rev",8,0.357142857142857
"3350","craven","0.75",12.48,4.1,"krevxn","revxn",1,NA
"3351","craving","2.14",9.56,2.92,"krevIG","",0,NA
"3352","crawfish","0.25",8.74,2.88,"krcfIS","krefIS",1,NA
"3353","crawl","12.04",3.89,1.23,"krcl","brcl;kcl;krcs;krul;drcl;skrcl;Trcl;trcl",8,0.214285714285714
"3354","crayfish","0.04",9.35,5.33,"krefIS","krcfIS",1,NA
"3355","crayon","0.41",3.2,1.47,"krean","kren;rean",2,0
"3356","craze","1.02",9.1,2.36,"krez","brez;kren;krep;kret;krev;krezi;kruz;grez;frez;prez;rez",11,0.290909090909091
"3357","crazy","272.27",5.22,1.66,"krezi","krez",1,NA
"3358","creak","0.51",8.1,3.57,"krik","klik;kr@k;krim;kris;krid;krip;krIk;krok;krak;krUk;frik;rik;Srik",13,0.243589743589744
"3359","cream","48.71",5.95,2.48,"krim","krom;kr@m;krik;kris;krid;krip;krYm;kr^m;drim;rim;skrim",11,0.236363636363636
"3360","creamery","0.12",11.17,3.68,"krimXi","",0,NA
"3361","crease","1.35",7.79,2.07,"kris","kr@s;krik;krim;krid;krip;krEs;krcs;gris",8,0.321428571428571
"3362","create","25.27",7.1,2,"kriet","kret;krietX;krimet",3,0
"3363","creation","6.08",7.79,2.07,"krieS|n","",0,NA
"3364","creator","2.78",6.84,3.17,"krietX","kretX;kriet",2,0
"3365","creature","21.41",7.32,2.4,"kriCX","",0,NA
"3366","creche","#N/A",13.29,3.9,"krES","kr@S;krEs;kr^S;frES",4,0.166666666666667
"3367","credence","0.41",13.06,2.68,"kridNs","",0,NA
"3368","credential","0.1",12.1,2.81,"krIdEnCL","",0,NA
"3369","credibility","3.2",12.37,2.75,"krEdxbIl|ti","",0,NA
"3370","credible","1.65",13.11,2.81,"krEdxbL","",0,NA
"3371","credit","45.82",9.42,3.37,"krEd|t","krEd|tX",1,NA
"3372","creditor","0.14",12.16,3.25,"krEd|tX","krEd|t;prEd|tX",2,0
"3373","credo","0.67",15.18,3.06,"krido","krid",1,NA
"3374","credulity","0.06",14.71,2.7,"krIdul|ti","",0,NA
"3375","credulous","0.02",13.65,4.23,"krEJUlxs","",0,NA
"3376","creed","2.53",9.17,4.19,"krid","brid;krik;krim;kris;krido;krip;krWd;krud;grid;rid",10,0.222222222222222
"3377","creep","11.24",8,2.38,"krip","krep;krik;krim;kris;krid;kripi;krap;krup;kip;rip",10,0.222222222222222
"3378","creepy","11.14",7.44,3.01,"kripi","krip",1,NA
"3379","cremate","0.37",11.8,5.98,"krimet","kriet",1,NA
"3380","cremation","0.8",11.43,3.36,"krImeS|n","",0,NA
"3381","crematory","0.27",12,3.51,"krimxtori","",0,NA
"3382","creosote","0.14",15.07,3.79,"kri|sot","",0,NA
"3383","crepuscular","0.02",15.14,4.49,"krIp^skyUlX","",0,NA
"3384","crescendo","0.49",13.82,3.45,"krISEndo","",0,NA
"3385","crescent","1.41",7.84,2.36,"krEsNt","krEst",1,NA
"3386","cress","0.02",11.64,3.88,"krEs","kXEs;kr@s;kris;krES;krEst;krcs;drEs;prEs;trEs",9,0.166666666666667
"3387","crest","2.1",10.35,3.17,"krEst","xrEst;brEst;krEsNt;krEs;kr^st;kwEst;rEst",7,0.142857142857143
"3388","crestfallen","0.12",11.36,3.7,"krEstfcl|n","",0,NA
"3389","cretaceous","0.24",12.71,3.27,"krIteS|s","",0,NA
"3390","cretonne","#N/A",17.67,1.15,"kritan","krutan",1,NA
"3391","crevasse","0.06",11.43,2.53,"krIv@s","",0,NA
"3392","crevice","0.41",11.5,2.33,"krEvxs","",0,NA
"3393","crew","47.53",7.56,2.66,"kru","xkru;bru;klu;ku;krun;krup;kro;krud;krul;kruz;krY;kyu;dru;ru;skru;Sru;tru",17,0.191176470588235
"3394","crib","6.2",6.05,4.16,"krIb","kr@b;krIk;rIb",3,0
"3395","cribbage","0.25",13.65,4.85,"krIbIJ","",0,NA
"3396","crick","1.82",8.62,2.44,"krIk","brIk;klIk;kr@k;krik;krIb;krok;krak;krUk;kIk;prIk;kwIk;rIk;trIk",13,0.256410256410256
"3397","cricket","2.82",7.72,3.79,"krIk|t","",0,NA
"3398","crier","0.33",6.76,3.82,"krYX","brYX;kwYX;krYm;krY;drYX;frYX;prYX",7,0.333333333333333
"3399","crime","71.24",7.67,3.2,"krYm","krom;klYm;kr@m;krim;krYX;kr^m;krY;grYm;prYm;rYm",10,0.222222222222222
"3400","criminal","34.47",6.78,2.16,"krIm|nL","",0,NA
"3401","criminality","0.12",11.56,3.09,"krImxn@l|ti","",0,NA
"3402","criminology","0.29",15.63,3.4,"krImxnalxJi","",0,NA
"3403","crimp","0.43",8.78,2.84,"krImp","kr@mp;krIsp;prImp;skrImp;SrImp",5,0.1
"3404","crimson","1.31",10.28,2.89,"krImz|n","",0,NA
"3405","cringe","0.45",9.11,3.22,"krInJ","frInJ;crInJ",2,1
"3406","crinkle","0.2",8.5,3.19,"krIGkL","rIGkL",1,NA
"3407","crinoline","0.08",14.83,3.35,"krInLxn","",0,NA
"3408","cripple","3.8",9.14,3.66,"krIpL","krIpt;rIpL;trIpL",3,0.333333333333333
"3409","crisis","16.65",9,2.83,"krYs|s","",0,NA
"3410","crisp","3.16",7.22,2.84,"krIsp","krIsN;krImp",2,0
"3411","crisscross","0.18",7.33,3.25,"krIskrcs","",0,NA
"3412","criterion","0.22",14.08,3.3,"krYtIrixn","",0,NA
"3413","critic","3.76",10.21,2.44,"krItIk","krItIkL;krIptIk",2,0
"3414","critical","12.25",8.39,2.77,"krItIkL","krItIk",1,NA
"3415","criticism","3.04",10.2,2.09,"krIt|sIzM","",0,NA
"3416","critique","0.49",11.83,2.98,"kr|tik","",0,NA
"3417","critter","1.27",7.14,3.5,"krItX","kretX;frItX",2,0
"3418","croak","1.16",7.61,3.24,"krok","krom;klok;kok;kr@k;krik;krIk;krak;kron;krUk;kroke;kro",11,0.254545454545455
"3419","crochet","0.16",9,3.33,"kroSe","kroke",1,NA
"3420","crock","2.02",9.89,2.3,"krak","klak;kak;kr@k;krik;krIk;krok;krUk;krap;kraC;frak;rak",11,0.254545454545455
"3421","crocodile","2.25",5.11,1.49,"krakxdYl","",0,NA
"3422","crocus","0.06",11.19,3.76,"krok|s","",0,NA
"3423","crone","0.43",10.69,3.12,"kron","krom;kon;kren;krok;kroni;krun;kro;krWn;dron;gron;pron;ron;Tron",13,0.217948717948718
"3424","crony","0.18",12.8,2.73,"kroni","koni;kr@ni;kron",3,0
"3425","crook","5.67",7.84,2.65,"krUk","brUk;kUk;kr@k;krik;krIk;krok;krak;rUk",8,0.428571428571429
"3426","crooked","5.69",6.33,1.61,"krUk|d","",0,NA
"3427","croon","0.24",13.33,3.39,"krun","kun;kren;kru;kron;krup;krWn;krud;krul;kruz;prun",10,0.288888888888889
"3428","crop","4.86",7.63,2.36,"krap","klap;kap;krep;krip;krak;kraC;krup;drap;prap",9,0.166666666666667
"3429","croquet","0.86",11.06,3.13,"kroke","krok;kroSe",2,0
"3430","croquette","0.04",9.08,2.9,"krokEt","kokEt",1,NA
"3431","cross","55.04",4.74,1.76,"krcs","xkrcs;kr@s;krcl;kris;krEs",5,0.3
"3432","crossroad","0.18",8.5,2.42,"krcsrod","",0,NA
"3433","crosswalk","0.41",6.61,1.69,"krcswck","",0,NA
"3434","crotch","2.75",8.94,3.67,"kraC","krak;krap;krWC;kr^C",4,0.333333333333333
"3435","crotchet","0.04",9.32,3.79,"kraC|t","",0,NA
"3436","crouch","0.75",8.5,2.38,"krWC","kWC;kraC;krWd;krWn;kr^C;grWC;krWt",7,0.19047619047619
"3437","croup","0.27",12.79,3.36,"krup","kup;krep;krip;kru;krun;krap;krud;krul;kruz;drup;grup;trup",12,0.242424242424242
"3438","croupier","0.29",17.25,5.55,"krupiX","",0,NA
"3439","crouton","0.25",8.17,2.15,"krutan","kritan",1,NA
"3440","crow","4.45",5.74,3.28,"kro","Ero;@ro;krom;kru;krok;kron;krY;gro;pro;ro;tro",11,0.345454545454545
"3441","crowbar","1.29",8.72,3.29,"krobar","",0,NA
"3442","crowd","37.37",7.14,2.75,"krWd","klWd;krid;krWC;krWn;krud;krWt;prWd;SrWd",8,0.178571428571429
"3443","crowfoot","#N/A",10.64,3.15,"krofUt","",0,NA
"3444","crown","13.69",7.8,3.35,"krWn","brWn;klWn;kren;kron;krun;krWC;krWd;drWn;frWn;krWt",10,0.2
"3445","crucial","4.59",10.68,2.58,"kruSL","",0,NA
"3446","crucible","0.18",14.42,3.44,"krusxbL","",0,NA
"3447","crucifix","1.18",9.05,3.52,"krusxfIks","",0,NA
"3448","crucifixion","0.75",9.2,4.18,"krusxfIkS|n","",0,NA
"3449","cruciform","0.02",15.55,4.46,"krusxform","",0,NA
"3450","crucify","2.18",8.94,3.83,"krusxfY","",0,NA
"3451","crude","3.04",11.11,3.29,"krud","brud;krid;kru;krun;krup;krWd;krul;kruz;prud;rud;Srud",11,0.309090909090909
"3452","crudity","0.08",13.69,2.84,"krud|ti","",0,NA
"3453","cruel","18.35",7.63,2.09,"krul","kul;krcl;kru;krun;krup;krud;kruz;drul;grul;rul",10,0.311111111111111
"3454","cruet","0.02",17.44,3.4,"kruxt","",0,NA
"3455","cruise","12.27",9.33,2.61,"kruz","bruz;krez;kru;krun;krup;krud;krul;kruzX",8,0.357142857142857
"3456","cruiser","3.18",10.26,1.73,"kruzX","kruz",1,NA
"3457","cruller","0.2",11.62,3.25,"kr^lX","k^lX",1,NA
"3458","crumb","1.8",5.89,2.26,"kr^m","krom;k^m;kr@m;krim;krYm;kr^S;kr^C;dr^m;fr^m;r^m;Tr^m",11,0.254545454545455
"3459","crumble","1.39",6.68,1.8,"kr^mbL","kr^mpL;gr^mbL;r^mbL",3,0.333333333333333
"3460","crumpet","0.33",11.85,3.58,"kr^mpxt","",0,NA
"3461","crumple","0.16",7.71,2.73,"kr^mpL","kr^mbL",1,NA
"3462","crunch","3.51",5.63,1.83,"kr^nC","br^nC;kr^C",2,0
"3463","crusade","3.8",10.45,2.35,"krused","",0,NA
"3464","crush","16.8",7.58,2.39,"kr^S","br^S;kr@S;krES;kr^m;kr^C;r^S;Tr^S",7,0.238095238095238
"3465","crust","3.25",5.95,1.9,"kr^st","krEst;r^st;Tr^st;tr^st",4,0.5
"3466","crustacean","0.24",10.38,4.05,"kr^steS|n","",0,NA
"3467","crutch","1.31",7.21,2.86,"kr^C","kl^C;kraC;krWC;kr^m;kr^nC;kr^S",6,0.133333333333333
"3468","crux","0.29",12.11,3.68,"kr^ks","",0,NA
"3469","cry","65.65",2.78,1.66,"krY","xrY;kru;krYX;krYm;kro;drY;frY;prY;rY;trY",10,0.377777777777778
"3470","crypt","1.37",10.68,2.77,"krIpt","krIpL;skrIpt",2,0
"3471","cryptic","1.04",11.78,3.64,"krIptIk","krItIk;trIptIk",2,0
"3472","cryptogram","0.02",14.22,3.8,"krIptxgr@m","",0,NA
"3473","cryptography","0.22",14.5,2.37,"krIptagrxfi","",0,NA
"3474","crystal","16.14",7.78,3.49,"krIstL","",0,NA
"3475","crystallization","0.14",12,3.86,"krIstLxzeS|n","",0,NA
"3476","cub","2.1",5.4,2.04,"k^b","k@b;C^b;kl^b;kab;k^m;k^d;k^f;k^l;k^p;kRb;k^t;d^b;h^b;n^b;p^b;r^b;s^b;t^b",18,0.300653594771242
"3477","cubbyhole","0.1",6.5,3.84,"k^bihol","",0,NA
"3478","cube","2.98",7.32,2.69,"kyub","kyu;kyut",2,1
"3479","cubic","0.86",11.33,2.68,"kyubIk","kyubIkL",1,NA
"3480","cubicle","2.57",13.11,5.24,"kyubIkL","kyubIk;kyutIkL",2,0
"3481","cuckold","0.43",14.38,3.12,"k^kLd","",0,NA
"3482","cuckoo","2.96",6.61,2.12,"kuku","",0,NA
"3483","cucumber","1.98",5.72,1.84,"kyuk^mbX","",0,NA
"3484","cud","0.25",10.85,3.76,"k^d","b^d;kad;kod;k^m;k^b;k^dL;k^f;k^l;k^p;kRd;k^t;d^d;kId;m^d;T^d",15,0.257142857142857
"3485","cuddle","2.16",6.16,3.39,"k^dL","kadL;k^pL;k^d;k^JL;kRdL;f^dL;h^dL;m^dL;p^dL",9,0.222222222222222
"3486","cudgel","0.02",11.57,2.51,"k^JL","k^pL;k^dL",2,1
"3487","cue","7.78",10.89,4.09,"kyu","klu;ku;kru;kyub;kyut;yu;fyu;hyu;myu;pyu;skyu;vyu",12,0.303030303030303
"3488","cuff","5.71",8.44,2.79,"k^f","b^f;k@f;kOf;k^m;kcf;k^b;k^d;k^l;k^p;k^t;h^f;l^f;m^f;p^f;r^f;t^f",16,0.325
"3489","cuisine","1.94",11.67,3.36,"kwIzin","",0,NA
"3490","culinary","1.2",10.84,4.55,"k^l|nEri","",0,NA
"3491","cull","0.08",15.79,4.85,"k^l","kcl;kol;kOl;k^lX;k^m;kul;kWl;k^b;k^d;k^f;k^lt;k^p;kRl;k^t;d^l;g^l;h^l;kel;kil;kIl;l^l;m^l;n^l;sk^l",24,0.246376811594203
"3492","culminate","0.12",13.81,3.66,"k^lmxnet","",0,NA
"3493","culmination","0.41",12.11,2.75,"k^lmxneS|n","",0,NA
"3494","culpable","0.2",15.61,3.12,"k^lpxbL","",0,NA
"3495","culprit","1.08",10.65,3.13,"k^lpr|t","",0,NA
"3496","cult","4.45",10.63,3.27,"k^lt","k^lX;kolt;k^l;k^t;kIlt;xk^lt",6,0.2
"3497","cultivate","0.94",12.39,3.76,"k^lt|vet","",0,NA
"3498","cultivation","0.16",11.63,2.45,"k^lt|veS|n","",0,NA
"3499","cultivator","0.1",13.21,3.31,"k^ltxvetX","",0,NA
"3500","culture","13.94",9.52,2.87,"k^lCX","k^lX;v^lCX",2,0
"3501","culvert","0.37",10.33,3.03,"k^lvXt","",0,NA
"3502","cumbrous","#N/A",14.5,3.66,"k^mbrxs","",0,NA
"3503","cummerbund","0.16",13,3.14,"k^mXb^nd","",0,NA
"3504","cumulative","0.22",12.95,2.87,"kyumyUl|tIv","",0,NA
"3505","cumulus","0.29",12.13,3.2,"kyumyUlxs","",0,NA
"3506","cuneiform","0.12",14,2.31,"kyUnixform","",0,NA
"3507","cunning","4.06",10.84,3.82,"k^nIG","k^mIG",1,NA
"3508","cup","51.65",3.57,1.99,"k^p","k@p;kep;k^m;kup;kap;kop;k^pL;k^b;k^d;k^f;k^l;k^sp;k^t;kip;kIp;p^p;s^p;^p",18,0.254901960784314
"3509","cupboard","2.49",6.39,2.45,"k^bXd","k^lXd",1,NA
"3510","cupcake","3.27",4.11,1.23,"k^pkek","",0,NA
"3511","cupidity","0.02",12.4,4.26,"kyUpId|ti","",0,NA
"3512","cur","0.61",14.6,5.97,"kR","ki;ku;kW;kO;kRb;kRd;kRl;kRi;kRs;kRt;kRv;fR;hR;mR;xkR;pR;sR",17,0.279411764705882
"3513","curate","0.1",15.67,3.55,"kyUrxt","",0,NA
"3514","curative","0.22",13.6,4.78,"kyUr|tIv","",0,NA
"3515","curator","0.92",11.68,3.56,"kyUretX","",0,NA
"3516","curb","4.1",6.81,2.99,"kRb","k@b;kab;k^b;kR;kRd;kRl;kRi;kRs;kRt;kRv;hRb;vRb",12,0.378787878787879
"3517","curd","0.43",10.17,3.42,"kRd","bRd;kad;kod;k^d;kR;kRb;kRdL;kRl;kRi;kRs;kRt;kRv;gRd;kId;TRd;wRd",16,0.275
"3518","curdle","0.18",11.17,3.29,"kRdL","kadL;kRnL;k^dL;kRd;gRdL;hRdL;kRtL",7,0.142857142857143
"3519","cure","20.84",9.58,3.92,"kyUr","pyUr",1,NA
"3520","curfew","4.59",10.26,2.62,"kRfyu","",0,NA
"3521","curia","0.02",15.17,6.49,"kyUrix","kyUrio;kyUrixs;yUrix",3,0
"3522","curio","0.18",11.46,3.76,"kyUrio","kyUrix",1,NA
"3523","curiosity","8.53",8.33,2.89,"kyUrias|ti","",0,NA
"3524","curious","26.22",6.64,2.49,"kyUrixs","kyUrix;fyUrixs",2,0
"3525","curl","2.35",6.39,2.7,"kRl","kcl;CRl;kol;kOl;kul;kWl;k^l;kR;kRb;kRd;kRlu;kRi;kRs;kRt;kRv;Rl;fRl;gRl;hRl;kel;kil;kIl;pRl",23,0.284584980237154
"3526","curlew","0.02",14.56,3.78,"kRlu","klu;kRl",2,0
"3527","currant","0.04",12.31,3.82,"kRxnt","",0,NA
"3528","currency","3.65",9.21,2.7,"kRxnsi","",0,NA
"3529","curriculum","1.37",10.35,3.67,"kXIkyUlxm","",0,NA
"3530","curry","2.43",13.28,4.44,"kRi","ki;kRiX;kR;kRb;kRd;kRl;kRs;kRt;kRv;fRi;hRi;skRi;wRi",13,0.320512820512821
"3531","curse","18.22",7.47,2.67,"kRs","kes;koRs;kR;kRb;kRd;kRl;kRi;kRt;kRv;hRs;kIs;nRs;pRs;tRs;vRs",15,0.304761904761905
"3532","cursive","0.08",7.32,2.08,"kRsIv","",0,NA
"3533","cursory","0.29",13.56,4.07,"kRsXi","nRsXi",1,NA
"3534","curt","2.67",13.41,3.36,"kRt","k@t;CRt;kot;kut;kat;kR;kRb;kRd;kRl;kRi;kRs;kRtN;kRv;k^t;dRt;hRt;kRtL;kIt;kYt;pRt;SRt;skRt;wRt",23,0.229249011857708
"3535","curtail","0.12",12.88,4.33,"kRtel","",0,NA
"3536","curtain","10.29",4.95,1.23,"kRtN","sRtN;katN;kRt;kRtL;kItN",5,0.2
"3537","curvature","0.24",13,2.38,"kRvxCUr","",0,NA
"3538","curve","4.61",7.52,3.71,"kRv","k@v;kev;kov;kR;kRb;kRd;kRl;kRi;kRs;kRt;nRv;sRv;vRv",13,0.346153846153846
"3539","cushion","2.16",5.53,2.39,"kUS|n","kcS|n",1,NA
"3540","cusp","0.27",12.69,3.07,"k^sp","k^p",1,NA
"3541","cuspidor","0.08",14.83,4.59,"k^spxdor","",0,NA
"3542","custard","1.25",8.5,3.93,"k^stXd","m^stXd",1,NA
"3543","custodian","0.96",8.05,2.37,"k^stodixn","",0,NA
"3544","custody","19.25",9.5,2.55,"k^st|di","",0,NA
"3545","custom","6.2",8.36,3.17,"k^stxm","xk^stxm;k^stxmX",2,0
"3546","customary","2.18",11.16,2.67,"k^stxmEri","",0,NA
"3547","customer","15.2",7.21,2.04,"k^stxmX","k^stxm",1,NA
"3548","cut","229.76",4.43,1.72,"k^t","b^t;k@t;kot;k^m;kut;kat;k^b;k^d;k^f;k^l;k^lt;k^p;kRt;k^tX;g^t;h^t;J^t;kIt;kYt;m^t;n^t;p^t;r^t;S^t",24,0.264492753623188
"3549","cutaneous","0.06",14.67,3,"kyUtenixs","",0,NA
"3550","cutback","0.33",12.26,3.18,"k^tb@k","k^mb@k",1,NA
"3551","cute","87.75",4.26,1.45,"kyut","xkyut;kut;kyub;kyu;myut",5,0.1
"3552","cuticle","0.37",11.82,3.07,"kyutIkL","kyubIkL",1,NA
"3553","cutlass","0.51",11.81,4.48,"k^tlxs","k^tlxt",1,NA
"3554","cutlery","0.35",9.89,3.34,"k^tlXi","",0,NA
"3555","cutlet","0.35",11.76,3.95,"k^tlxt","k^tlxs",1,NA
