"","ortho","freq","aoa.mean","aoa.sd","klatt","neighbors","degree","c"
"1864","cafe","5.06",8.75,2.36,"k@fe","k@Se;k@f",2,0
"1865","cafeteria","5.67",7.15,2.74,"k@fxtIrix","",0,NA
"1866","caffeine","2.94",9.16,2.14,"k@fin","",0,NA
"1867","caftan","0.1",14.5,4.04,"k@ft@n","",0,NA
"1868","cage","20.27",5.06,1.3,"keJ","eJ;k@J;kek;ken;kep;kes;kev;kel;peJ;reJ;seJ;weJ",12,0.378787878787879
"1869","cairn","0.06",15.27,4.96,"kErn","bErn;kEr;korn",3,0
"1870","cajole","0.14",12.64,4.36,"kxJol","",0,NA
"1871","cake","45.06",3.26,2.28,"kek","ek;bek;keJ;kck;ken;kep;kes;kev;kak;kok;kUk;fek;kel;kIk;lek;mek;kwek;rek;sek;Sek;tek;wek",22,0.307359307359307
"1872","calamine","0.2",8.19,3.92,"k@lxmYn","",0,NA
"1873","calamity","2",11.05,2.32,"kxl@mxti","",0,NA
"1874","calcification","0.02",14.94,4.04,"k@lsxfxkeS|n","",0,NA
"1875","calcify","0.02",15.44,2.87,"k@lsxfY","",0,NA
"1876","calcium","1.76",9.89,3.69,"k@lsixm","",0,NA
"1877","calculate","2.08",9.26,2.96,"k@lkyUlet","",0,NA
"1878","calculation","0.63",8.78,1.63,"k@lkyUleS|n","",0,NA
"1879","calculative","0.06",10.28,2.56,"k@lkyUletIv","",0,NA
"1880","calculus","0.92",14,2.56,"k@lkyUlxs","",0,NA
"1881","calendar","7.12",5.89,2.28,"k@l|ndX","kal|ndX",1,NA
"1882","calf","2.96",6.63,1.5,"k@f","k@b;k@S;k@J;k@fe;k@v;k@m;k@n;k@p;kX@f;k@t;k@C;C@f;kcf;k^f;g@f;h@f;l@f",17,0.316176470588235
"1883","calibrate","0.24",12.89,2.97,"k@l|bret","",0,NA
"1884","calibration","0.22",12.44,2.48,"k@l|breS|n","",0,NA
"1885","calico","0.31",10.75,3.59,"k@lIko","",0,NA
"1886","calif","0.02",13.67,2.52,"kelxf","belxf",1,NA
"1887","californium","0.08",14.1,5,"k@lxfornixm","",0,NA
"1888","calk","#N/A",14.08,2.72,"kck","bck;kek;kcl;kcz;Cck;kak;kok;kUk;kcf;gck;hck;kIk;tck;wck",14,0.307692307692308
"1889","call","861.39",4.74,1.85,"kcl","cl;bcl;kck;kcz;kol;kOl;kul;kcf;kWl;krcl;k^l;kRl;fcl;gcl;hcl;kel;kil;kIl;mcl;pcl;Scl;tcl;wcl;ycl",24,0.340579710144928
"1890","calligraphy","0.55",12.94,2.53,"kxlIgrxfi","",0,NA
"1891","calliope","0.27",12.45,5.84,"kxlYxpi","",0,NA
"1892","callous","0.98",10.84,3.48,"k@lxs","C@lxs;m@lxs;p@lxs;f@lxs",4,1
"1893","callow","0.25",13.25,4,"k@lo","@lo;f@lo;h@lo;kilo;s@lo;S@lo;t@lo",7,0.714285714285714
"1894","callus","0.22",9.88,3.31,"k@lxs","C@lxs;m@lxs;p@lxs;f@lxs",4,1
"1895","calm","89.04",6.26,2.18,"kam","bam;k@m;kar;kab;kak;kad;kag;kom;k^m;kamx;kan;kap;kat;pam;sam;kwam",16,0.283333333333333
"1896","calomel","0.12",13.6,4.56,"k@lxmL","k@rxmL",1,NA
"1897","caloric","0.08",12.8,3.57,"kxlcrIk","",0,NA
"1898","calorie","0.24",11.42,4.02,"k@lXi","k@nXi;g@lXi;s@lXi",3,0.333333333333333
"1899","calorific","#N/A",14.64,3.18,"k@lXIfIk","",0,NA
"1900","calorimeter","0.02",15.38,4.33,"k@lXImxtX","",0,NA
"1901","calumnious","#N/A",13.67,1.53,"kxl^mnixs","",0,NA
"1902","calve","#N/A",8.84,4.27,"k@v","k@b;k@S;k@J;k@f;k@m;k@n;k@p;k@t;k@C;kev;kov;kRv;h@v;s@v",14,0.43956043956044
"1903","calypso","0.33",14.59,4.06,"kxlIpso","",0,NA
"1904","cam","3.78",9.23,2.85,"k@m","k@b;k@S;k@J;k@f;kam;k@v;k@mL;k@mp;k@n;k@p;k@t;k@C;kl@m;kom;k^m;kr@m;d@m;h@m;J@m;l@m;r@m;S@m;y@m",23,0.256916996047431
"1905","camaraderie","0.53",12.22,2.53,"kamXadXi","",0,NA
"1906","camel","5.02",5.11,1.88,"k@mL","k@kL;k@m;k@mp;k@rL;k@sL;k@tL;m@mL",7,0.333333333333333
"1907","cameo","0.47",11.06,4.26,"k@mio","",0,NA
"1908","camera","57",6,1.71,"k@mXx","",0,NA
"1909","camisole","0.1",13.72,3.86,"k@mxsol","",0,NA
"1910","camouflage","1.84",7.53,2.59,"k@mxflaZ","",0,NA
"1911","camp","51.22",5.78,1.73,"k@mp","k@m;k@mL;k@p;C@mp;kl@mp;kr@mp;d@mp;l@mp;r@mp;sk@mp;t@mp;v@mp",12,0.303030303030303
"1912","campaign","16.78",12.55,2.65,"k@mpen","S@mpen",1,NA
"1913","campanile","0.02",14.4,6.19,"k@mpxnili","",0,NA
"1914","camphor","0.12",13.44,5.86,"k@mfX","",0,NA
"1915","camporee","0.02",10.25,1.89,"k@mpxri","",0,NA
"1916","campstool","#N/A",13.6,2.61,"k@mpstul","",0,NA
"1917","campus","10.71",10.84,2.52,"k@mpxs","k^mpxs",1,NA
"1918","camshaft","0.22",14.22,5.12,"k@mS@ft","",0,NA
"1919","can","5247.45",4.32,2.26,"k@n","b@n;k@b;k@S;k@J;k@f;k@v;k@m;ken;k@nd;k@ni;k@p;k@t;k@C;kl@n;kOn;kan;kon;kun;f@n;kin;kIn;kYn;m@n;p@n;sk@n;t@n;D@n;v@n",28,0.227513227513228
"1920","canal","6.39",7.61,2.09,"kxn@l","kxb@l",1,NA
"1921","canard","0.12",15.25,6.11,"kxnard","",0,NA
"1922","canary","2.92",7.32,3.15,"kxnEri","",0,NA
"1923","canasta","0.49",13.17,3.83,"kxn@stx","",0,NA
"1924","cancan","0.27",12.33,6.08,"k@nk@n","",0,NA
"1925","cancel","18.29",7.89,2.56,"k@nsL","k@nsX;k@ndL;k@ntL;k@psL;k@sL;kansL;kWnsL",7,0.142857142857143
"1926","cancellation","1.27",10.05,2.5,"k@nsxleS|n","kansxleS|n",1,NA
"1927","cancer","22.33",8.39,3.03,"k@nsX","@nsX;k@nsL;k@ndX;l@nsX",4,0.166666666666667
"1928","cancerous","0.25",11.78,2.98,"k@nsXxs","",0,NA
"1929","candid","2",10.79,3.51,"k@nd|d","",0,NA
"1930","candidacy","0.63",12.29,3.27,"k@nd|d|si","",0,NA
"1931","candidate","8.51",10.39,2.91,"k@nd|det","",0,NA
"1932","candle","8.02",5.37,1.64,"k@ndL","k@nsL;k@ndX;k@ndi;k@nd;k@ntL;h@ndL;kIndL;s@ndL;sk@ndL;v@ndL",10,0.177777777777778
"1933","candlelight","1.67",7,2.66,"k@ndLlYt","",0,NA
"1934","candor","1",11.93,3.53,"k@ndX","k@nsX;k@ndL;k@ndi;k@nd;kandX;d@ndX;g@ndX;p@ndX",8,0.214285714285714
"1935","candy","35.78",4,1.94,"k@ndi","b@ndi;k@ndL;k@ndX;k@nd;k@nXi;k@ni;d@ndi;h@ndi",8,0.285714285714286
"1936","cane","8.33",5.74,1.97,"ken","ben;keJ;kek;k@n;kep;kes;kev;Cen;kOn;kan;kon;kun;kren;gen;kel;kin;kIn;kYn;men;pen;ren;sen;sken;Ten;ven;wen",26,0.276923076923077
"1937","canine","1.69",8.45,3.09,"kenYn","",0,NA
"1938","canister","1.43",8.83,4.25,"k@n|stX","b@n|stX",1,NA
"1939","canker","0.41",10.44,2.76,"k@GkX","@GkX;kaGkX;h@GkX;t@GkX",4,0.5
"1940","canned","4.2",7.56,2.38,"k@nd","@nd;b@nd;k@n;k@ndL;k@ndX;k@ndi;k@ni;h@nd;kYnd;l@nd;m@nd;s@nd",12,0.303030303030303
"1941","cannery","0.25",11.15,2.97,"k@nXi","k@lXi;k@ndi;k@ni",3,0.333333333333333
"1942","cannibal","1.1",9.11,2.28,"k@nxbL","",0,NA
"1943","cannibalistic","0.12",12.63,2.85,"k@nxbxlIstIk","",0,NA
"1944","cannibalize","0.14",11.11,3.45,"k@nxbxlYz","",0,NA
"1945","cannon","8.71",7.9,2.75,"k@n|n","k@b|n",1,NA
"1946","cannonade","0.02",15,3.63,"k@n|ned","",0,NA
"1947","cannonball","1.43",6.39,1.72,"k@n|nbcl","",0,NA
"1948","cannot","126.76",4.83,1.79,"k@nat","",0,NA
"1949","canny","0.22",13.88,3.67,"k@ni","k@bi;k@n;k@ndi;k@nd;k@nXi;k@ri;k@Ci;k@ti;koni;kr@ni;k@ki",11,0.236363636363636
"1950","canoe","3.57",6.63,1.54,"kxnu","xnu;kxzu",2,0
"1951","canonical","0.02",14.62,1.85,"kxnanIkL","",0,NA
"1952","canonize","0.04",15,3.04,"k@n|nYz","",0,NA
"1953","cantabile","0.04",11.67,1.53,"kantabxle","",0,NA
"1954","cantaloupe","0.75",7.22,3,"k@ntxlop","@ntxlop",1,NA
"1955","cantankerous","0.22",13.82,3.78,"k@nt@GkXxs","",0,NA
"1956","cantata","0.08",14.33,3.39,"kxntatx","",0,NA
"1957","canteen","1.71",9.04,2.84,"k@ntin","",0,NA
"1958","cantilever","0.14",15.2,3.91,"k@ntxlivX","",0,NA
"1959","cantle","0.02",15.29,4.92,"k@ntL","k@nsL;k@ndL;k@nto;k@tL;m@ntL",5,0.1
"1960","canto","0.14",13.64,3.23,"k@nto","k@ntL",1,NA
"1961","canvas","4.24",8.15,1.93,"k@nvxs","",0,NA
"1962","canyon","8.2",8.39,2.93,"k@nyxn","b@nyxn",1,NA
"1963","cap","18.75",5.53,2.01,"k@p","k@b;k@S;k@J;k@f;k@v;k@m;k@mp;k@n;kep;k@t;k@C;C@p;kl@p;kup;kap;kop;k^p;g@p;kip;kIp;l@p;m@p;n@p;p@p;r@p;s@p;t@p;y@p",28,0.275132275132275
"1964","capability","1.37",9.4,2.37,"kepxbIl|ti","",0,NA
"1965","capable","20.82",9.16,2.41,"kepxbL","",0,NA
"1966","capacious","0.06",14,3.1,"kxpeS|s","rxpeS|s",1,NA
"1967","capacity","8.1",9.83,2.36,"kxp@s|ti","",0,NA
"1968","cape","8.24",6.9,4.52,"kep","ep;keJ;kek;ken;k@p;kepX;kes;kev;kup;kap;kop;krep;k^p;gep;Jep;kel;kip;kIp;nep;rep;Sep;tep",22,0.251082251082251
"1969","caper","1.76",12.41,4.82,"kepX","kep;ketX;kapX;kIpX;pepX;tepX;vepX",7,0.19047619047619
"1970","capillarity","#N/A",14.92,2.97,"k@pxl@rxti","",0,NA
"1971","capillary","0.24",13.17,4.13,"k@pxlEri","",0,NA
"1972","capital","12.71",8.1,3,"k@p|tL","",0,NA
"1973","capitalism","1",11.42,2.52,"k@pxtxlIzM","",0,NA
"1974","capitalistic","0.29",14.42,3.34,"k@pxtxlIstIk","",0,NA
"1975","capitalization","0.22",8.53,4.88,"k@pxtLxzeS|n","",0,NA
"1976","capitalize","0.47",7.84,2.75,"k@pxtxlYz","",0,NA
"1977","capitulate","0.31",14.36,3.3,"kxpICxlet","",0,NA
"1978","capon","0.08",11.89,4.54,"kepan","kepak",1,NA
"1979","capricious","0.41",15.46,3.76,"kxprIS|s","",0,NA
"1980","capsize","0.22",10.24,3.13,"k@psYz","",0,NA
"1981","capstan","0.16",11,3.56,"k@pst@n","",0,NA
"1982","capsular","0.06",13.33,3.7,"k@psLX","k@psL",1,NA
"1983","capsule","2.55",10.44,2.55,"k@psL","k@nsL;k@psLX;k@sL",3,0.333333333333333
"1984","captain","208.27",6.06,1.92,"k@pt|n","k@pS|n",1,NA
"1985","caption","0.35",8.94,2.53,"k@pS|n","k@pt|n",1,NA
"1986","captivate","0.18",10.44,2.68,"k@pt|vet","",0,NA
"1987","captivation","#N/A",10.58,2.8,"k@pt|veS|n","",0,NA
"1988","captive","2.27",9.44,1.89,"k@ptIv","",0,NA
"1989","captivity","1.25",9.06,2.31,"k@ptIvxti","",0,NA
"1990","captor","0.29",9.06,2.69,"k@ptX","k@pCX;C@ptX",2,0
"1991","capture","10.59",6.39,2.33,"k@pCX","k@ptX;r@pCX",2,0
"1992","capuchin","0.1",14.62,4,"k@pyUS|n","",0,NA
"1993","car","483.06",3.37,1.95,"kar","bar;kam;kard;kEr;karp;kart;karv;Car;kab;kak;kad;kag;kan;kap;kor;kat;zar;far;Jar;mar;par;skar;tar",23,0.260869565217391
"1994","carafe","0.1",11.23,2.95,"kX@f","k@f;kX@l;JX@f",3,0
"1995","caramel","1.24",6.58,3.82,"k@rxmL","k@lxmL",1,NA
"1996","carapace","0.06",15.75,4.4,"k@rxpes","",0,NA
"1997","carat","0.35",13.25,3.82,"k@rxt","kl@rxt;g@rxt;p@rxt",3,0.333333333333333
"1998","caravan","1.45",9.28,2.63,"k@rxv@n","",0,NA
"1999","caravansary","#N/A",15,NA,"k@rxv@nsxri","",0,NA
"2000","caravel","0.02",14.44,3.88,"k@rxvEl","",0,NA
"2001","caraway","0.18",14.33,3.35,"k@rxwe","",0,NA
"2002","carbine","0.29",13.47,3.14,"karbYn","karb|n",1,NA
"2003","carbohydrate","0.08",10.83,3.19,"karbohYdret","",0,NA
"2004","carbon","5.24",10.55,3.16,"karb|n","karbYn",1,NA
"2005","carbonate","0.2",11.7,3.85,"karb|net","",0,NA
"2006","carbonation","0.1",12.25,3.09,"karb|neS|n","kamb|neS|n",1,NA
"2007","carboniferous","0.02",15.6,3.89,"karbxnIfxrxs","",0,NA
"2008","carboy","#N/A",12.33,2.58,"karbO","",0,NA
"2009","carcass","1.55",12.25,2.75,"kark|s","",0,NA
"2010","carcinogen","0.12",14.44,3.57,"karsIn|J|n","",0,NA
"2011","card","85.43",6.2,2.26,"kard","bard;kar;karp;kart;karv;Card;kord;kad;gard;hard;lard;nard;pard;Sard;yard",15,0.40952380952381
"2012","cardiac","3.96",11.74,3.26,"kardi@k","",0,NA
"2013","cardigan","0.57",10.11,5.04,"kardIg|n","",0,NA
"2014","cardinal","4.08",8,3.42,"kardnL","karnL",1,NA
"2015","cardiovascular","0.33",13.32,3.46,"kardiov@skyUlX","",0,NA
"2016","care","485.25",5.65,2.01,"kEr","Er;bEr;kErn;kar;CEr;kor;dEr;fEr;hEr;kEg;lEr;mEr;pEr;rEr;skEr;SEr;DEr;wEr",18,0.516339869281046
"2017","careen","0.08",11.56,3.28,"kXin","klin;kin;mXin;sXin;tXin",5,0.4
"2018","career","45.2",9.95,3.54,"kXIr","klIr;kwIr",2,1
"2019","carefree","1.35",9.89,3.38,"kErfri","",0,NA
"2020","caress","1.35",10.89,2.74,"kXEs","krEs",1,NA
"2021","caretaker","2.45",9.75,3.35,"kErtekX","",0,NA
"2022","carfare","0.31",11.06,2.74,"karfEr","",0,NA
"2023","cargo","9",9.48,3.01,"kargo","argo",1,NA
"2024","caribou","0.29",12.06,3.36,"k@rxbu","",0,NA
"2025","caricature","0.29",12.26,4.05,"k@rIkxCUr","",0,NA
"2026","carload","0.33",7.78,2.07,"karlod","",0,NA
"2027","carmine","2.18",15.62,4.27,"karmxn","kamxn;karmx",2,0
"2028","carnage","1.12",12.5,3.78,"karnIJ","kartIJ",1,NA
"2029","carnal","1.2",12.29,3.02,"karnL","kardnL;karpL;CarnL",3,0
"2030","carnality","0.06",14.06,3.03,"karn@l|ti","",0,NA
"2031","carnation","0.84",10.21,2.94,"karneS|n","",0,NA
"2032","carnauba","0.04",14,4.24,"karncbx","",0,NA
"2033","carnelian","0.02",15.11,4.94,"larnilyxn","",0,NA
"2034","carnival","7.12",6.95,3.05,"karnxvL","",0,NA
"2035","carnivora","0.18",14.55,3.59,"karnIvxrx","",0,NA
"2036","carnivore","0.37",11,3.36,"karnxvor","",0,NA
"2037","carnivorous","0.51",9.67,2.06,"karnIvXxs","",0,NA
"2038","carol","28.73",7.28,2.33,"k@rL","b@rL;k@kL;k@mL;k@ri;k@sL;k@tL;korL;kcrL",8,0.25
"2039","carotene","0.14",15.06,4.13,"k@rxtin","",0,NA
"2040","carousal","0.02",8.06,4.02,"kXWzL","kXWz",1,NA
"2041","carouse","0.12",13.22,4.67,"kXWz","kXWzL",1,NA
"2042","carousel","1.43",6.68,2.52,"k@r|sEl","",0,NA
"2043","carp","0.76",11.42,4.9,"karp","kar;kard;karpL;kart;karv;kap;harp;Sarp",8,0.285714285714286
"2044","carpel","0.04",14.53,3.48,"karpL","karnL;karp",2,0
"2045","carpenter","6",7.39,2.58,"karpxntX","",0,NA
"2046","carpet","11.65",6.05,3.24,"karpxt","",0,NA
"2047","carport","0.1",11.19,2.98,"karport","",0,NA
"2048","carriage","7.47",5.84,3.66,"k@rIJ","k@bIJ;m@rIJ",2,0
"2049","carrier","6.39",8.26,3.43,"k@riX","b@riX;k@ri;f@riX",3,0.333333333333333
"2050","carrion","0.35",13,3.51,"k@rixn","kl@rixn",1,NA
"2051","carry","65.9",5.16,2.43,"k@ri","k@bi;k@dri;k@ni;k@rL;k@riX;k@Ci;k@ti;f@ri;h@ri;k@ki;m@ri;p@ri;t@ri;w@ri",14,0.274725274725275
"2052","cart","9.04",6.16,2.32,"kart","art;kar;kard;karp;kartN;karv;Cart;kat;kort;dart;hart;mart;part;tart",14,0.307692307692308
"2053","cartage","0.04",14.09,3.24,"kartIJ","karnIJ;kartLIJ;kartrIJ;katIJ",4,0.166666666666667
"2054","cartel","1.27",14.06,4.95,"kartEl","",0,NA
"2055","cartilage","0.73",10.94,2.44,"kartLIJ","kartIJ;kartrIJ",2,1
"2056","cartilaginous","0.04",14.14,3.76,"kartxl@J|n|s","",0,NA
"2057","cartography","0.2",12.75,2.86,"kartagrxfi","",0,NA
"2058","carton","1.88",7,3.22,"kartN","kart;katN;martN;tartN",4,0.166666666666667
"2059","cartoon","3.76",3.11,1.32,"kartun","",0,NA
"2060","cartridge","0.96",10.95,4.86,"kartrIJ","kartIJ;kartLIJ;partrIJ",3,0.333333333333333
"2061","cartwheel","0.29",5.94,1.3,"karthwil","",0,NA
"2062","carve","3.1",6.35,1.77,"karv","kar;kard;karp;kart",4,1
"2063","casaba","0.04",15.62,7.05,"kxsabx","",0,NA
"2064","cascade","0.63",12.3,2.85,"k@sked","",0,NA
"2065","cascara","0.12",14.14,4.71,"k@sk@rx","m@sk@rx",1,NA
"2066","case","282.41",6.74,2,"kes","es;bes;keJ;kek;ken;kep;kev;keas;Ces;kRs;des;fes;kel;kIs;les;mes;pes;res;ves",19,0.35672514619883
"2067","casein","0.02",13.5,0.71,"kesin","",0,NA
"2068","casement","0.04",12.32,3.84,"kesmxnt","",0,NA
"2069","cashew","0.22",8.68,3.43,"k@Su","k@S;k@Se",2,1
"2070","cashier","3.27",6.74,2.08,"k@SIr","",0,NA
"2071","cashmere","1.51",13.05,3.66,"k@ZmIr","",0,NA
"2072","casing","1.88",11.53,3.58,"kesIG","",0,NA
"2073","casino","20.37",9.58,2.78,"k|sino","",0,NA
"2074","cask","0.12",13.12,5.4,"k@sk","@sk;b@sk;k@sxk;k@st;k@sL;m@sk;t@sk",7,0.333333333333333
"2075","casket","3.18",8.26,2.54,"k@sk|t","b@sk|t;g@sk|t",2,1
"2076","casserole","1.67",7.32,2.33,"k@sXol","",0,NA
"2077","cassette","1.82",6.37,2.54,"k|sEt","k|dEt",1,NA
"2078","cassock","0.29",14.88,3.91,"k@sxk","k@sk;h@sxk",2,0
"2079","cast","23.14",7.24,3.16,"k@st","k@sk;k@sL;k@t;kost;kcst;f@st;l@st;m@st;p@st;v@st",10,0.266666666666667
"2080","castaway","0.63",9.06,2.73,"k@stxwe","",0,NA
"2081","castellated","#N/A",15.5,0.71,"k@stxlet|d","",0,NA
"2082","castle","21.55",5.8,2.48,"k@sL","k@kL;k@mL;k@nsL;k@psL;k@rL;k@sk;k@st;k@sLd;k@tL;f@sL;h@sL;p@sL;t@sL;v@sL",14,0.197802197802198
"2083","castled","#N/A",9.36,2.79,"k@sLd","k@sL",1,NA
"2084","castrate","0.61",12.43,4.13,"k@stret","",0,NA
"2085","castration","0.47",11.94,2.28,"k@streS|n","",0,NA
"2086","casual","7.31",9.83,2.77,"k@ZuL","",0,NA
"2087","casualty","2.71",12.84,2.71,"k@ZLti","",0,NA
"2088","cat","66.33",3.68,1.52,"k@t","@t;b@t;k@b;k@S;k@J;k@f;k@v;k@m;k@n;k@p;k@st;k@C;k@tL;k@ti;C@t;kot;kut;kat;kRt;k^t;f@t;n@t;h@t;kIt;kYt;m@t;p@t;r@t;t@t;D@t;v@t",31,0.266666666666667
"2089","cataclysm","0.22",13.32,3.23,"k@t|klIzM","k@t|kIzM",1,NA
"2090","cataclysmic","0.33",12.33,3.24,"k@t|klIzmIk","",0,NA
"2091","catacomb","0.1",11.75,1.76,"k@t|kom","",0,NA
"2092","catalepsy","0.18",14.56,3.75,"k@txlEpsi","",0,NA
"2093","catalogue","2.12",7.84,3.27,"k@t|lcg","",0,NA
"2094","catalpa","0.06",15,3.1,"kxt@lpx","",0,NA
"2095","catalyst","0.78",12.56,2.18,"k@tLxst","",0,NA
"2096","catamaran","0.06",15.55,4.72,"k@txmX@n","",0,NA
"2097","catamount","0.02",14,2.45,"k@txmWnt","",0,NA
"2098","catapult","0.61",10.56,3.84,"k@txpUlt","",0,NA
"2099","cataract","0.12",14.9,4.66,"k@tX@kt","",0,NA
"2100","catastrophe","2.47",11.15,3.22,"k|t@strxfi","",0,NA
"2101","catastrophic","1.27",12.11,2.98,"k@t|strafIk","",0,NA
"2102","catbird","0.08",11.45,5.11,"k@tbRd","",0,NA
"2103","catch","135.51",4.61,2.07,"k@C","b@C;k@b;k@S;k@J;k@f;k@v;k@m;k@n;k@p;k@t;k@Ci;koC;kWC;h@C;l@C;m@C;p@C;T@C",18,0.339869281045752
"2104","catchy","2.14",8.74,2.7,"k@Ci","k@bi;k@ni;k@ri;k@C;k@ti;k@ki",6,0.666666666666667
"2105","catechism","0.29",11,3.93,"k@t|kIzM","k@t|klIzM",1,NA
"2106","categorical","0.02",11.72,2.59,"k@t|gcrIkL","",0,NA
"2107","categorize","0.16",9.47,3.06,"k@tIgXYz","",0,NA
"2108","cater","1.25",10.85,3.33,"ketX","kepX;kretX;k^tX;setX",4,0
"2109","caterpillar","1.12",5.17,1.58,"k@tXpIlX","",0,NA
"2110","catfish","1.24",6.61,2.28,"k@tfIS","",0,NA
"2111","cathartic","0.35",15.06,3.15,"kxTartIk","",0,NA
"2112","cathedral","3.73",10.58,4.61,"kxTidrL","",0,NA
"2113","catheter","1.08",14.37,2.31,"k@T|tX","",0,NA
"2114","cathode","0.16",14.6,5,"k@Tod","",0,NA
"2115","cathodic","#N/A",15.5,4.97,"k@TadIk","",0,NA
"2116","catholic","12.47",7.84,2.99,"k@TLIk","",0,NA
"2117","catsup","0.06",6.65,3.9,"kECxp","",0,NA
"2118","cattle","13.22",6.53,2.87,"k@tL","b@tL;k@kL;k@mL;k@ntL;k@rL;k@sL;k@t;k@ti;C@tL;kEtL;kRtL;r@tL;t@tL",13,0.17948717948718
"2119","catty","0.37",11.16,3.75,"k@ti","k@bi;k@ni;k@ri;k@t;k@Ci;k@tL;C@ti;kuti;f@ti;k@ki;kIti;n@ti",12,0.227272727272727
"2120","catwalk","0.71",10.32,3.53,"k@twck","",0,NA
"2121","caucus","0.29",14.88,4.26,"kck|s","kcS|s",1,NA
"2122","cauliflower","0.55",6.18,2.97,"kclIflWX","",0,NA
"2123","causal","0.2",9.59,3.61,"kczL","kcz;kcrL",2,0
"2124","causality","0.14",12.06,4.39,"kcz@l|ti","",0,NA
"2125","causation","0.18",13.89,2.38,"kczeS|n","",0,NA
"2126","causative","0.08",13.62,3.01,"kcz|tIv","",0,NA
"2127","cause","310.04",5.84,3.1,"kcz","kck;kcl;kczL;klcz;kcf;gcz;pcz",7,0.19047619047619
"2128","causeway","0.33",11.78,3.14,"kczwe","",0,NA
"2129","caustic","0.14",15,2.62,"kcstIk","",0,NA
"2130","cauterization","0.02",15.14,3.44,"kctXxzeS|n","",0,NA
"2131","cauterize","0.29",14.76,3.25,"kctXYz","",0,NA
"2132","caution","5.16",6.22,3.1,"kcS|n","kcS|s;kUS|n",2,0
"2133","cautionary","0.35",9.71,4.28,"kcS|nEri","",0,NA
"2134","cautious","3.35",8.25,2.75,"kcS|s","kck|s;kcS|n",2,0
"2135","cavalcade","0.08",12.9,3.35,"k@vLked","",0,NA
"2136","cavalier","1.18",12.47,3.57,"k@vxlIr","",0,NA
"2137","cavalry","6.22",9.16,2.71,"k@vLri","",0,NA
"2138","cave","13.98",6.74,2.49,"kev","keJ;kek;k@v;ken;kep;kes;kevi;kov;krev;kRv;kel;nev;pev;rev;sev;Sev;wev",17,0.25
"2139","cavern","1.1",8.84,2.59,"k@vXn","t@vXn",1,NA
"2140","cavity","2.98",7.5,2.04,"k@vxti","",0,NA
"2141","cavort","0.06",12.06,2.59,"kxvort","",0,NA
"2142","cavy","0.02",14.5,4.21,"kevi","kev;k^vi;nevi;wevi",4,0.166666666666667
"2143","cay","0.12",14.7,5.17,"ki","ku;kW;kO;kR;kRi;fi;hi;kil;kin;kip;ni;mi;Si;ski;wi",15,0.238095238095238
"2144","cease","8.73",9.26,2.51,"sis","sid;lis;nis;pis;scs;sin;sil;sim;sit;sik;sip;sisc;siD;siz;siJ;sWs",16,0.408333333333333
"2145","cedar","2.49",9.86,3.81,"sidX","sid;sYdX;siZX;sadX",4,0.166666666666667
"2146","cede","0.12",15.5,3.17,"sid","bid;sis;sidX;did;fid;hid;nid;mid;rid;s@d;sin;sil;sim;sit;sik;sip;siD;siz;sYd;siJ;sad;spid;stid;wid",24,0.278985507246377
"2147","ceiling","8.35",4.75,1.68,"silIG","slIG",1,NA
"2148","celebrate","24.86",6.21,2.51,"sEl|bret","",0,NA
"2149","celebration","9.88",7.05,2.63,"sEl|breS|n","",0,NA
"2150","celebrity","7.29",8.11,3.1,"sxlEbrxti","sxlErxti",1,NA
"2151","celerity","#N/A",15.4,4.34,"sxlErxti","sxlEbrxti",1,NA
"2152","celery","1.86",5.78,3,"sElXi","sElX;s@lXi",2,0
"2153","celestial","1.08",11,4.47,"sxlEsCL","",0,NA
"2154","celibacy","0.84",12.37,2.89,"sEl|bxsi","",0,NA
"2155","cell","54.35",10,2.29,"sEl","bEl;sElX;dEl;El;fEl;hEl;nEl;sel;sil;sEJ;sElf;sEt;SEl;sIl;smEl;sOl;spEl;swEl;tEl;wEl;yEl",21,0.271428571428571
"2156","cellar","9.37",8.94,3.7,"sElX","sElXi;sEl;selX;sElf;sEtX;sEtlX;sEvX;solX;stElX",9,0.111111111111111
"2157","cellist","0.41",11.55,4.64,"CEl|st","",0,NA
"2158","cello","1.86",9.89,3.03,"CElo","bElo;hElo;mElo;yElo",4,1
"2159","cellophane","0.82",11.47,3.47,"sElxfen","",0,NA
"2160","cellular","2.84",11.53,3.08,"sElyUlX","sEkyUlX",1,NA
"2161","cellulosic","#N/A",15.3,2.75,"sElyUlosIk","",0,NA
"2162","cement","4.59",6.89,1.94,"sImEnt","",0,NA
"2163","cemetery","8.69",7.78,2.56,"sEmxtEri","sEmxnEri",1,NA
"2164","censorship","1.06",13.05,4.12,"sEnsXSIp","",0,NA
"2165","censure","0.16",13,4.06,"sEnCX","sEntX;sEnCXi;dEnCX;vEnCX",4,0.166666666666667
"2166","census","1.37",11.14,3.48,"sEns|s","",0,NA
"2167","cent","9.47",6,1.64,"sEnt","xsEnt;sEntX;dEnt;JEnt;pEnt;rEnt;sent;sEkt;sEn|t;sEnd;sEns;sEt;tEnt;vEnt",14,0.186813186813187
"2168","centaur","0.14",9.39,2.2,"sEntor","mEntor;sEnsor",2,0
"2169","centavo","0.1",13,4.24,"sEntavo","",0,NA
"2170","centenary","0.02",13.11,3.62,"sEntEnXi","",0,NA
